3.7	さんてんなな
2.4	にてんよん
1,234.56	千二百三十四てんごろく
500.75	ごひゃくてんななじゅうご
7.8	ななてんはち
6,789,432.10	ろくせんななひゃくはちじゅうきゅうまんよんせんさんびゃくさんじゅうにてんじゅう
2.3	にてんさん
65,987.55	ろくまんごせんきゅうひゃくはちじゅうななてんごじゅうご
156.30	百五十六てんさんじゅう
3.5	さんてんご
344.23	さんびゃくよんじゅうよんてんにさん
2.43	にてんよんじゅうさんてん
7.56	ななてんごろく
2,623.12	にせんろっぴゃくにじゅうさんてんじゅうに
678,432.14	ろくじゅうななまんはっせんよんひゃくさんじゅうにてんじゅうよん
15.99	十五てんきゅうじゅうきゅう
22.67	にじゅうにてんろくなな
8.98	八てんきゅうはち
85.50	はちじゅうごてんごじゅう
9,345,621.78	九百三十四万五千六百二十一てん七八
9.99	きゅうてんきゅうきゅう
2,335,987.44	にせんさんびゃくさんじゅうごまんきゅうせんきゅうひゃくはちじゅうななてんよんじゅうよん
22,499.99	にまんにせんよんひゃくきゅうじゅうきゅうてんきゅうきゅう
2,34.56	NA. The number format is not valid. In Japanese, the comma is used as a decimal point separator, while the period is used to separate groups of three digits.
19.99	いちじゅうきゅうてんきゅうきゅう
1,000.12	千点十二
32.45	さんじゅうにてんよんじゅうご
5.67	ごてんろくじゅうなな
14.23	じゅうよんてんにさん
1,200,345.76	"千二百万三千四百五十・七十六百万th（「・」is used instead of ""."" in Japanese）"
745.89	ななひゃくよんじゅうごてんはちきゅうてん
25.37	にじゅうごてんさんじゅうなな
2,793.42	にせんななひゃくきゅうじゅうさんてんよんじゅうに
6,788.12	ろくせんななひゃくはちじゅうはちてんじゅうに
5.26	ごてんにじゅうろく
999.99	きゅうひゃくきゅうじゅうきゅうてんきゅうじゅうきゅう
456.32	よんひゃくごじゅうろくてんさんじゅうに
4.29	四てんにきゅう
1.25	一てんにご
225.4	にひゃくにじゅうごてんよん
7,569,301.59	ななせんごひゃくろくじゅうきゅうまんさんせんさんびゃくいちじゅうてんごきゅう
50.8	ごじゅうてんはち
200.56	にひゃくてんごじゅうろく
12,000.25	一万二千点二五
7.2	七てんに
2,318,029.87	にせんさんひゃくじゅうはちまんにせんはちじゅうきゅうてんはちなな
600,000	ろっじゅうまん
2.5	にてんご
532,111.67	ごじゅうさんまんにせんひゃくじゅういちてんろくなな
20.7	にじゅうてんなな
0.89	ゼロてんはちきゅう
9.3	きゅうてんさん
4.6	四てんろく
12.8	じゅうにてんはち
29,031.69	にまんきゅうせんさんじゅういちてんろくきゅう
280.55	にひゃくはちじゅうてんごじゅうご
534.23	ごひゃくさんじゅうよんてんにさん
6.7	ろってんなな
1,500,000.50	千五百万五十円半 | せんごひゃくまんごじゅうえんはん
8,999.99	はっせんきゅうひゃくきゅうじゅうきゅうてんきゅうきゅう
0.75	NA. In Japanese, decimals are usually expressed using fractions, but the fraction for 0.75 is not commonly used. Instead, it is usually expressed as a percentage (75%) or a decimal (0.75).
3,600.25	さんせんろっぴゃくてんにじゅうご
24.9	にじゅうよんてんきゅう
4.35	四てんさんご
45.67	よんじゅうごてんろくじゅうなな
1,500.5	千五百点五
850.64	はっぴゃくごじゅうてんろくよん
3.45	さんてんよんご
320.75	さんびゃくにじゅうてんななご
56.8	ごじゅうろくてんはち
2.25	にてんにじゅうごりっぴゃく
4,200.50	四千二百点五十
344.87	さんびゃくよんじゅうよんてんはちなな
3.14	さんてんいちよん
29.99	にじゅうきゅうてんきゅうじゅうえんきゅうじゅうきゅう-sen|kyuu-juu-kyuu-en
13.37	じゅうさんてんさんじゅうなな
4,567.89	よんせんごひゃくろくじゅうななてんはちきゅう
8,500.50	はっせんごひゃくごじゅうてんご
350.25	さんびゃくごじゅうてんにご
5.87	ごてんはちじゅうなな
1,214.32	千二百十四てんさんじゅうに
12.17	十二てんじゅうしち
2,342.56	にせんさんびゃくよんじゅうにてんごろく
0.76	NA. In Japanese, there is no specific way to spell out decimal numbers less than 1. Instead, they are usually expressed in numerical form.
532.91	ごひゃくさんじゅうにてんきゅういち
143.69	ひゃくよんじゅうさんてんろくきゅう
521,000.99	ごじゅうにまんいちせんきゅうじゅうてんきゅうきゅう
8.23	八てんにさん
3,106.75	さんせんひゃくろくじゅうごてんななじゅうご
30.12	さんじゅうてんじゅうに
344.05	さんびゃくよんじゅうよんてんご
29,029.24	にまんきゅうひゃくにじゅうきゅうてんによんじゅうに
6.8	ろってんはち
550.50	五百五十点五〇
3,218.75	さんせんにひゃくじゅうはちてんななご
0.25	ゼロてんにご
2,791.04	にせんななひゃくきゅうじゅういちてんれいよん
27.5	にじゅうしちてんご
90.87	きゅうじゅうてんはちなな
35.60	さんじゅうごてんろくじゅう
6.03	ろくてんさん
42.38	よんじゅうにてんさんじゅうはちてんさんじゅうはち
104	百四
10	十
55.5	ごじゅうごてんご
8.7	はちてんなな
90	きゅうじゅう
57,899.99	ごまんななせんはっぴゃくきゅうじゅうきゅうてんきゅうきゅう
238,855.05	にじゅうさんまんはっせんはちじゅうごてんごじゅうご
2,500.75	にせんごひゃくごじゅうてんななご
12.76	十二てんななろく
265,000.50	にじゅうろくまんごせんご百てんごじゅう
38.9	さんじゅうはちてんきゅう
512.34	ごひゃくじゅうにてんさんじゅうよんてんさんじゅうよん
1,234,567.89	千二百三十四万五千六百五十七てんはちきゅう
3.2	さんてんに
26.2	にじゅうろくてんに
10.5	じゅうてんご
500,000.75	ごじゅうまんてんななじゅうご
150.6	百五十てんろく
13,456.78	一万三千四百五十六てん七八
8.95	八てんきゅうご
5.9	ごてんきゅう
7.99	NA. In Japanese, prices are usually written using Arabic numerals followed by the kanji for yen (円). For example, 7.99 would be written as 7.99円.
16.78	いちじゅうろくてんななはち
50.37	ごじゅうてんさんじゅうなな
1.85	いってんはちご
55.55	ごじゅうごてんごじゅうご
1,416.76	千四百十六てん七十六
250.75	にひゃくごじゅうてんななご
26.79	にじゅうろくてんななきゅう
84.50	八十四てんご
2.54	にてんごじゅうよん
125.45	百二十五てんよんじゅうご
5,000.57	ごせんてんごじゅうしち
180.65	百八十てんろくじゅうご
16.99	十六てんきゅうきゅう
12.3	じゅうにてんさん
164.8	百六十四てんはち
98.6	九十八てんろく
7.35	ななてんさんじゅうご
29,029	にまんきゅうひゃくにじゅうきゅう
85,000.50	はちじゅうごまんごせんご百五十てんご
5,000.50	ごせんてんごじゅうえんごじゅうせんご百五十てんご
28.76	にじゅうはちてんななろく
350.99	さんびゃくごじゅうてんきゅうきゅう
42.17	よんじゅうにてんじゅうしち
2,789.45	にせんななひゃくはちじゅうきゅうてんよんじゅうご
67.89	ろくじゅうななてんはちきゅう
12.34	じゅうにてんさんよん
18.75	十八てんななご
32,553.89	三万二千五百五十三円八十九銭 | 三万二千五百五十三・八十九
899.99	はっぴゃくきゅうじゅうきゅうてんきゅうじゅうきゅう
3.50	三てんご
55.53	ごじゅうごてんごじゅうさん
1422.14	千四百二十二てん十四
8,848.86	はっせんはちひゃくよんじゅうはちてんはちろく
33.50	さんじゅうさんてんごじゅう
586.41	ごひゃくはちじゅうろくてんよんいち
4.93	四てんきゅうさん
13,170.69	一万三千百七十・六十九百分の一|一万三千百七十・六十九てんろくきゅう
76	ななじゅうろく
2.75	にてんななじゅうごりゅうってん
206.5	二百六円五十銭 (にひゃくろくえんごじゅうせん)
3,415,322.80	さんせんよんひゃくじゅうごまんさんせんさんびゃくにじゅうにてんはちじゅう円|さんせんよんひゃくじゅうごまんさんせんさんびゃくにじゅうにてんはちじゅう|三百十五万三千四百二十二・
1.5	一てんご
10,000.75	一万点七五
9.27	九てん二七
65.50	ろくじゅうごてんごじゅう
2000.15	にせんてんじゅうごてんじゅうご
250.65	にひゃくごじゅうてんろくご
2.45	にてんよんじゅうごてん
180.50	百八十てんご
400.75	よんひゃくてんななご
3.67	さんてんろくなな
4.55	四てんご五
36,070.79	さんまんろくせんしちじゅうてんななきゅう
12,500.85	一万二千五百点八五|一万二千五百ドル85セント
4,568.32	よんせんごひゃくろくじゅうはちてんさんじゅうに
78,543.99	ななじゅうはっせんごひゃくよんじゅうさんてんきゅうきゅう
12.75	一十二てんななご
0.68	NA. In Japanese, numbers less than 1 are usually expressed in fractions or decimals, but there is no standard way to spell out decimal numbers in words.
456,987.23	よんじゅうごまんろくせんきゅうひゃくはちじゅうななてんにさん
57.88	ごじゅうななてんはちはち
16.8	十六てんはち
789.45	ななひゃくはちじゅうきゅうてんよんじゅうご
30.7	さんじゅうてんなな
27.9	にじゅうしちてんきゅう
52.3	ごじゅうにてんさん
12.6	十二てんろく
245.60	にひゃくよんじゅうごてんろくじゅう
4.7	四てんなな
156.87	百五十六てんはちなな
7.5	NA. In Japanese, decimal numbers are usually written using a different system than whole numbers, and there is no standard way to spell out decimal numbers in words.
8,900.75	はっせんきゅうひゃくえんななじゅうごてんななご
345,678.99	さんじゅうよんまんごせんろっぴゃくななじゅうはちてんきゅうじゅうきゅう
2,793.21	にせんななひゃくきゅうじゅうさんてんにいち
24.97	にじゅうよんてんきゅうなな
60.36	六十てんさんじゅうろく
14.99	十四てんきゅうきゅう
1,250.87	千二百五十・八十七百分の一
12,742.18	一万二千七百四十二てん十八
50.25	ごじゅうてんにご
372.6	さんびゃくななじゅうにてんろく
7.89	ななてんはちきゅうてん
500	ごひゃく
35.90	さんじゅうごてんきゅうじゅうえん
22.68	にじゅうにてんろくはち
3,945.79	さんせんきゅうひゃくよんじゅうごてんななきゅう
10,971	一万九百七十一
8.75	はちてんななご
49.99	NA. In Japanese, prices are usually written using the Arabic numerals followed by the kanji for yen (円) and the decimal point, and then the two-digit decimal part followed by the kanji for sen (銭). For example, 49.99 yen would be written as 49円99銭.
200.34	にひゃくてんさんじゅうよん
1.1286	一てんいちにはちろく
250.89	にひゃくごじゅうてんはちきゅう
4,500.63	四千五百点六三
42.195	四十二・一九五キロメートル
27.8	にじゅうしちてんはち
50.75	ごじゅうてんななご
4.25	四てんにご
946.35	九百四十六てんさんじゅうご
1,000.23	千てんにじゅうさん
500.85	ごひゃくてんはちじゅうご
0.5	NA. In Japanese, numbers less than 1 are usually expressed as fractions or decimals, not spelled out.
300	さんびゃく
9.8	きゅうてんはち
0.3	〇てんさん
80	八十
8.4	はちてんよん
